0.333221 0.756000E+03
0.339953 0.740579E+03
0.34682 0.725846E+03
0.353827 0.711608E+03
0.360975 0.697619E+03
0.368267 0.683880E+03
0.375706 0.670442E+03
0.383296 0.657499E+03
0.391039 0.644999E+03
0.398938 0.632855E+03
0.406997 0.620996E+03
0.415219 0.609367E+03
0.423607 0.598040E+03
0.432165 0.586998E+03
0.440895 0.576250E+03
0.449801 0.565769E+03
0.458888 0.555530E+03
0.468158 0.545508E+03
0.477616 0.535693E+03
0.487264 0.526077E+03
0.497108 0.516657E+03
0.50715 0.507426E+03
0.517395 0.498374E+03
0.527847 0.489490E+03
0.53851 0.480763E+03
0.549389 0.472184E+03
0.560487 0.463745E+03
0.57181 0.455440E+03
0.583361 0.447263E+03
0.595146 0.439208E+03
0.607169 0.431269E+03
0.619434 0.423438E+03
0.631948 0.415711E+03
0.644714 0.408080E+03
0.657738 0.400543E+03
0.671025 0.393095E+03
0.684583 0.385734E+03
0.698408 0.378456E+03
0.712517 0.371258E+03
0.726911 0.364136E+03
0.741596 0.357087E+03
0.75658 0.350109E+03
0.771862 0.343199E+03
0.787456 0.336359E+03
0.803362 0.329586E+03
0.819594 0.322879E+03
0.83615 0.316239E+03
0.853039 0.309664E+03
0.870274 0.303152E+03
0.887855 0.296703E+03
0.905788 0.290318E+03
0.924087 0.283999E+03
0.942752 0.277745E+03
0.961797 0.271557E+03
0.981229 0.265437E+03
1.00105 0.259383E+03
1.02127 0.253398E+03
1.0419 0.247482E+03
1.06295 0.241635E+03
1.08443 0.235861E+03
1.10633 0.230161E+03
1.12868 0.224534E+03
1.15148 0.218984E+03
1.17474 0.213510E+03
1.19847 0.208113E+03
1.22268 0.202795E+03
1.24738 0.197557E+03
1.27259 0.192401E+03
1.2983 0.187327E+03
1.32452 0.182336E+03
1.35128 0.177430E+03
1.37858 0.172609E+03
1.40642 0.167873E+03
1.43484 0.163223E+03
1.46382 0.158660E+03
1.4934 0.154185E+03
1.52356 0.149797E+03
1.55434 0.145496E+03
1.58574 0.141284E+03
1.61778 0.137160E+03
1.65046 0.133123E+03
1.6838 0.129174E+03
1.71781 0.125312E+03
1.75251 0.121537E+03
1.78792 0.117848E+03
1.82404 0.114245E+03
1.86088 0.110728E+03
1.89847 0.107295E+03
1.93683 0.103945E+03
1.97596 0.100679E+03
2.01587 0.974942E+02
2.05659 0.943907E+02
2.09814 0.913672E+02
2.14053 0.884227E+02
2.18377 0.855561E+02
2.22788 0.827663E+02
2.27289 0.800519E+02
2.3188 0.774119E+02
2.36565 0.748449E+02
2.41344 0.723497E+02
2.46219 0.699249E+02
2.51193 0.675694E+02
2.56268 0.652816E+02
2.61444 0.630604E+02
2.66726 0.609044E+02
2.72114 0.588123E+02
2.77611 0.567826E+02
2.83219 0.548142E+02
2.88941 0.529056E+02
2.94777 0.510556E+02
3.00732 0.492628E+02
3.06808 0.475259E+02
3.13005 0.458436E+02
3.19329 0.442146E+02
3.2578 0.426376E+02
3.32361 0.411112E+02
3.39075 0.396343E+02
3.45925 0.382054E+02
3.52913 0.368232E+02
3.60042 0.354862E+02
3.67315 0.341930E+02
3.74736 0.329423E+02
3.82306 0.317329E+02
3.90029 0.305635E+02
3.97908 0.294329E+02
4.05946 0.283398E+02
4.14147 0.272833E+02
4.22513 0.262621E+02
4.31049 0.252752E+02
4.39757 0.243220E+02
4.4864 0.234018E+02
4.57704 0.225139E+02
4.66949 0.216575E+02
4.76382 0.208318E+02
4.86006 0.200362E+02
4.95824 0.192699E+02
5.0584 0.185321E+02
5.16059 0.178219E+02
5.26484 0.171387E+02
